datetime,close,high,low,open,volume
2023-06-16 18:00:00+00:00,0.5919484496116638,0.5973038673400879,0.5875828266143799,0.5883516073226929,0
2023-06-16 19:00:00+00:00,0.59223872423172,0.59223872423172,0.5868839025497437,0.591931939125061,0
2023-06-16 20:00:00+00:00,0.5953385233879089,0.5953896641731262,0.5914498567581177,0.5922180414199829,0
2023-06-16 21:00:00+00:00,0.5912975072860718,0.5953094363212585,0.5903818607330322,0.5953094363212585,0
2023-06-16 22:00:00+00:00,0.5913609266281128,0.5927422046661377,0.5908684730529785,0.5912491679191589,0
2023-06-16 23:00:00+00:00,0.5899603366851807,0.5917327404022217,0.5893124341964722,0.5914010405540466,0
2023-06-17 00:00:00+00:00,0.5880116820335388,0.5900542736053467,0.5867037773132324,0.5898933410644531,0
2023-06-17 01:00:00+00:00,0.5896215438842773,0.5911913514137268,0.587726354598999,0.58799809217453,0
2023-06-17 02:00:00+00:00,0.5970568060874939,0.5980058908462524,0.5881529450416565,0.5893957018852234,7460832
2023-06-17 03:00:00+00:00,0.5959410667419434,0.6014596819877625,0.5952247977256775,0.5971319079399109,8045472
2023-06-17 04:00:00+00:00,0.5990729331970215,0.5998913645744324,0.5949124097824097,0.5959415435791016,956256
2023-06-17 05:00:00+00:00,0.6300795078277588,0.6300795078277588,0.5975875854492188,0.5991354584693909,40600800
2023-06-17 06:00:00+00:00,0.6203085780143738,0.630225419998169,0.6203085780143738,0.6297529339790344,29761632
2023-06-17 07:00:00+00:00,0.616497278213501,0.6209224462509155,0.6156790256500244,0.6203530430793762,3155904
2023-06-17 08:00:00+00:00,0.6225019097328186,0.6225179433822632,0.6164881587028503,0.6164881587028503,0
2023-06-17 09:00:00+00:00,0.6249828338623047,0.6261462569236755,0.6219224333763123,0.6224997639656067,7089920
2023-06-17 10:00:00+00:00,0.6242747902870178,0.6255455613136292,0.6230726838111877,0.6250186562538147,0
2023-06-17 11:00:00+00:00,0.61858069896698,0.6242612600326538,0.6181543469429016,0.6242612600326538,0
2023-06-17 12:00:00+00:00,0.6203111410140991,0.6213712692260742,0.6160578727722168,0.6184709668159485,0
2023-06-17 13:00:00+00:00,0.6210549473762512,0.622125506401062,0.6203550100326538,0.6203550100326538,0
2023-06-17 14:00:00+00:00,0.6119255423545837,0.6208381056785583,0.6119255423545837,0.6208381056785583,0
2023-06-17 15:00:00+00:00,0.6151800751686096,0.6163707971572876,0.611944317817688,0.611944317817688,0
2023-06-17 16:00:00+00:00,0.6173888444900513,0.6192490458488464,0.6142566204071045,0.6151424050331116,0
2023-06-17 17:00:00+00:00,0.6142698526382446,0.6187567114830017,0.6140131950378418,0.617425262928009,0
2023-06-17 18:00:00+00:00,0.6203035116195679,0.6203035116195679,0.6140896081924438,0.6142910718917847,0
2023-06-17 19:00:00+00:00,0.6174930334091187,0.6209650039672852,0.6174303293228149,0.6202877163887024,0
2023-06-17 20:00:00+00:00,0.6167645454406738,0.61826491355896,0.6151080131530762,0.6174746155738831,0
2023-06-17 21:00:00+00:00,0.6165534257888794,0.6171755194664001,0.6153767108917236,0.6167355179786682,0
2023-06-17 22:00:00+00:00,0.6169387698173523,0.6192463636398315,0.6162567138671875,0.616515040397644,0
2023-06-17 23:00:00+00:00,0.6136681437492371,0.6173071265220642,0.6136681437492371,0.6169445514678955,0
2023-06-18 00:00:00+00:00,0.6072880029678345,0.6137123107910156,0.6066954135894775,0.6136344075202942,2963008
2023-06-18 01:00:00+00:00,0.6079628467559814,0.6079628467559814,0.6055014729499817,0.6073299646377563,0
2023-06-18 02:00:00+00:00,0.6093468070030212,0.6097046136856079,0.6079878211021423,0.6079878211021423,0
2023-06-18 03:00:00+00:00,0.6113603115081787,0.6121422648429871,0.6093571782112122,0.6093571782112122,0
2023-06-18 04:00:00+00:00,0.6108346581459045,0.6115710139274597,0.6099742650985718,0.611382007598877,0
2023-06-18 05:00:00+00:00,0.6098889112472534,0.6129999160766602,0.6098889112472534,0.6108478307723999,0
2023-06-18 06:00:00+00:00,0.6091470718383789,0.6098969578742981,0.6075180768966675,0.6098969578742981,0
